resistance_thumb,bend_thumb,resistance_index,bend_index,resistance_mid,bend_mid,resistance_ring,bend_ring,resistance_little,bend_little,x,y,z,stage
30360,122,41868.75,191,11311.04,7,41868.75,191,47897.14,227,-15,73,-69,2
25638.46,93,33429,140,10923,5,47897.14,227,47897.14,227,-13,74,-68,2
20769.38,64,30360,122,10923,5,33429,140,41868.75,191,-14,71,-64,2
18425,50,19528.23,57,11311.04,7,30360,122,47897.14,227,-14,73,-68,2
16549.5,39,15015,30,11311.04,7,23783.57,82,47897.14,227,-14,77,-69,2
15015,30,12654.23,15,10923,5,17437.89,44,27802.5,106,-15,76,-72,1
15015,30,11311.04,7,10923,5,15745.71,34,20769.38,64,-17,77,-78,1
13736.25,22,10923,5,10923,5,13736.25,22,16549.5,39,-17,78,-84,1
13173.6,19,10219.69,1,10923,5,12654.23,15,15745.71,34,-22,76,-84,0
13736.25,22,10219.69,1,11311.04,7,11726.79,10,13736.25,22,-22,76,-86,0
15015,30,9900,0,11311.04,7,10923,5,12173.33,13,-22,76,-87,0
14347.83,26,10219.69,1,11311.04,7,10560,3,11726.79,10,-22,78,-89,0
13736.25,22,10219.69,1,11311.04,7,10923,5,11726.79,10,-23,76,-88,0
14347.83,26,9900,0,11311.04,7,10923,5,10923,5,-23,75,-89,0
14347.83,26,10560,3,11311.04,7,10923,5,10923,5,-21,77,-88,0
14347.83,26,10560,3,11311.04,7,10219.69,1,10923,5,-22,78,-88,0
14347.83,26,10560,3,10923,5,10219.69,1,11311.04,7,-21,77,-88,0
13736.25,22,10219.69,1,11311.04,7,11311.04,7,10923,5,-21,78,-88,0
14347.83,26,10219.69,1,10923,5,10560,3,10560,3,-24,76,-86,0
14347.83,26,10560,3,10923,5,10219.69,1,10560,3,-21,77,-90,0
13736.25,22,10219.69,1,11311.04,7,10560,3,10560,3,-21,77,-87,0
13736.25,22,10219.69,1,11726.79,10,10560,3,10560,3,-21,76,-88,0
14347.83,26,10219.69,1,10923,5,10219.69,1,10560,3,-22,76,-86,0
14347.83,26,10560,3,11311.04,7,10560,3,10923,5,-22,77,-87,0
15015,30,10219.69,1,11726.79,10,10560,3,10560,3,-21,76,-87,0
13736.25,22,10219.69,1,11311.04,7,10923,5,10923,5,-23,75,-87,0
14347.83,26,10219.69,1,10923,5,10560,3,10560,3,-21,78,-89,0
11726.79,10,12173.33,13,13173.6,19,12654.23,15,11311.04,7,19,93,-113,0
11311.04,7,12173.33,13,13173.6,19,12173.33,13,11311.04,7,17,95,-111,0
11311.04,7,11726.79,10,13736.25,22,12654.23,15,11726.79,10,19,95,-111,0
11726.79,10,11726.79,10,13736.25,22,12654.23,15,11726.79,10,20,92,-112,0
11726.79,10,11726.79,10,13736.25,22,12173.33,13,11726.79,10,18,94,-111,1
11726.79,10,11726.79,10,14347.83,26,13736.25,22,11726.79,10,18,94,-112,1
11726.79,10,11726.79,10,15015,30,18425,50,12173.33,13,19,95,-112,1
11726.79,10,12173.33,13,18425,50,19528.23,57,12173.33,13,19,94,-110,1
14347.83,26,12654.23,15,20769.38,64,23783.57,82,12654.23,15,18,93,-110,1
15745.71,34,11726.79,10,23783.57,82,25638.46,93,14347.83,26,19,94,-113,1
19528.23,57,11726.79,10,27802.5,106,27802.5,106,18425,50,19,95,-112,2
20769.38,64,15015,30,30360,122,27802.5,106,22176,73,19,95,-113,2
22176,73,22176,73,27802.5,106,25638.46,93,22176,73,20,93,-111,2
23783.57,82,23783.57,82,33429,140,27802.5,106,27802.5,106,20,94,-112,2
23783.57,82,25638.46,93,30360,122,27802.5,106,25638.46,93,20,92,-112,2
25638.46,93,27802.5,106,30360,122,27802.5,106,25638.46,93,20,95,-112,2
25638.46,93,27802.5,106,27802.5,106,30360,122,27802.5,106,22,93,-110,2
23783.57,82,33429,140,30360,122,27802.5,106,27802.5,106,20,91,-112,2
27802.5,106,33429,140,33429,140,27802.5,106,23783.57,82,21,94,-112,2
23783.57,82,33429,140,30360,122,33429,140,19528.23,57,21,94,-110,2
23783.57,82,33429,140,27802.5,106,27802.5,106,15745.71,34,21,93,-110,2
22176,73,33429,140,23783.57,82,27802.5,106,13173.6,19,21,94,-112,2
23783.57,82,30360,122,17437.89,44,27802.5,106,11726.79,10,20,93,-111,2
22176,73,27802.5,106,15015,30,22176,73,11726.79,10,20,93,-111,1
19528.23,57,33429,140,12654.23,15,16549.5,39,11311.04,7,22,94,-112,1
14347.83,26,30360,122,12173.33,13,12654.23,15,11311.04,7,20,91,-111,1
12654.23,15,30360,122,11726.79,10,12654.23,15,11311.04,7,21,93,-111,0
11311.04,7,25638.46,93,11726.79,10,12173.33,13,11311.04,7,20,92,-112,0
10560,3,25638.46,93,11726.79,10,11726.79,10,11311.04,7,20,94,-111,0
10560,3,19528.23,57,11726.79,10,11726.79,10,11726.79,10,20,91,-111,0
10219.69,1,15745.71,34,12173.33,13,11726.79,10,11311.04,7,19,95,-110,0
9900,0,13736.25,22,11311.04,7,12173.33,13,10923,5,21,93,-109,0
9900,0,12173.33,13,12173.33,13,11726.79,10,11726.79,10,20,91,-113,0
9900,0,10923,5,11311.04,7,11311.04,7,11726.79,10,21,95,-109,0
9900,0,10923,5,12173.33,13,11726.79,10,11311.04,7,19,92,-110,0
10219.69,1,11311.04,7,12173.33,13,11311.04,7,11726.79,10,21,95,-111,0
10219.69,1,10923,5,12173.33,13,11726.79,10,11726.79,10,20,92,-110,0
9599.12,-2,10560,3,11726.79,10,11311.04,7,11311.04,7,20,93,-111,0
10219.69,1,10560,3,11311.04,7,11311.04,7,11311.04,7,21,93,-107,0
10219.69,1,10560,3,12173.33,13,11726.79,10,11311.04,7,21,93,-110,0
9900,0,10560,3,11726.79,10,11726.79,10,11311.04,7,22,93,-109,0
9900,0,10560,3,12173.33,13,11311.04,7,11311.04,7,20,93,-111,0
9900,0,10560,3,11726.79,10,10923,5,11726.79,10,22,93,-110,0
9599.12,-2,10560,3,11726.79,10,11726.79,10,11311.04,7,20,91,-110,0
9900,0,10560,3,12173.33,13,11726.79,10,11726.79,10,22,94,-109,0
10219.69,1,10560,3,12173.33,13,11311.04,7,11726.79,10,22,93,-110,0
9599.12,-2,10560,3,11726.79,10,11726.79,10,11726.79,10,20,92,-110,0
9900,0,10923,5,11726.79,10,11311.04,7,11726.79,10,22,94,-110,0
9900,0,10923,5,11311.04,7,11311.04,7,11726.79,10,21,94,-109,0
9599.12,-2,10219.69,1,11311.04,7,11311.04,7,11726.79,10,20,93,-113,0
9900,0,10560,3,12173.33,13,11311.04,7,11726.79,10,19,94,-109,0
9599.12,-2,10560,3,11726.79,10,11726.79,10,11726.79,10,20,94,-110,0
9599.12,-2,10560,3,11726.79,10,11726.79,10,11311.04,7,20,93,-110,0
9599.12,-2,11311.04,7,11726.79,10,11311.04,7,11726.79,10,22,93,-108,0
9900,0,10560,3,12173.33,13,11311.04,7,11726.79,10,20,91,-110,0
9900,0,14347.83,26,13173.6,19,11726.79,10,13736.25,22,20,92,-110,1
9900,0,18425,50,17437.89,44,11726.79,10,17437.89,44,21,93,-111,1
9599.12,-2,22176,73,20769.38,64,11726.79,10,25638.46,93,20,94,-110,1
9599.12,-2,23783.57,82,22176,73,14347.83,26,27802.5,106,22,93,-109,1
10219.69,1,25638.46,93,25638.46,93,18425,50,30360,122,21,93,-110,1
10923,5,25638.46,93,25638.46,93,23783.57,82,30360,122,21,92,-111,1
13173.6,19,25638.46,93,27802.5,106,23783.57,82,27802.5,106,22,93,-107,2
13736.25,22,25638.46,93,27802.5,106,27802.5,106,30360,122,22,93,-109,2
15745.71,34,30360,122,30360,122,27802.5,106,27802.5,106,23,93,-109,2
18425,50,27802.5,106,30360,122,27802.5,106,30360,122,23,93,-109,2
20769.38,64,27802.5,106,30360,122,30360,122,27802.5,106,22,94,-110,2
22176,73,30360,122,27802.5,106,27802.5,106,27802.5,106,21,93,-110,2
22176,73,30360,122,30360,122,30360,122,27802.5,106,22,93,-110,2
23783.57,82,27802.5,106,27802.5,106,33429,140,30360,122,21,94,-110,2
25638.46,93,27802.5,106,27802.5,106,30360,122,27802.5,106,23,92,-110,2
23783.57,82,30360,122,27802.5,106,27802.5,106,27802.5,106,23,93,-110,2
27802.5,106,27802.5,106,30360,122,33429,140,27802.5,106,23,93,-108,2
25638.46,93,27802.5,106,27802.5,106,30360,122,25638.46,93,23,91,-111,2
25638.46,93,30360,122,27802.5,106,27802.5,106,18425,50,25,90,-110,2
25638.46,93,30360,122,27802.5,106,30360,122,13736.25,22,22,93,-109,2
25638.46,93,27802.5,106,27802.5,106,27802.5,106,12654.23,15,24,93,-109,2
23783.57,82,27802.5,106,30360,122,27802.5,106,12654.23,15,24,93,-108,2
23783.57,82,27802.5,106,27802.5,106,27802.5,106,12173.33,13,22,92,-109,2
22176,73,27802.5,106,27802.5,106,25638.46,93,11726.79,10,25,92,-110,2
25638.46,93,22176,73,25638.46,93,25638.46,93,10923,5,23,93,-110,2
22176,73,22176,73,27802.5,106,22176,73,10923,5,24,91,-109,2
22176,73,19528.23,57,25638.46,93,20769.38,64,11311.04,7,26,92,-110,2
19528.23,57,18425,50,25638.46,93,19528.23,57,10923,5,21,93,-108,2
17437.89,44,15745.71,34,20769.38,64,18425,50,10923,5,22,90,-111,1
15015,30,14347.83,26,16549.5,39,15745.71,34,10560,3,23,94,-109,1
11726.79,10,13736.25,22,13736.25,22,15745.71,34,10560,3,22,93,-112,1
11726.79,10,12654.23,15,12173.33,13,13173.6,19,10923,5,23,93,-113,1
10923,5,11726.79,10,12173.33,13,12173.33,13,10923,5,22,92,-110,1
10923,5,11726.79,10,11726.79,10,11726.79,10,10923,5,22,94,-113,1
10560,3,11726.79,10,11726.79,10,11726.79,10,10923,5,23,93,-110,1
10923,5,10923,5,12173.33,13,11311.04,7,11311.04,7,22,93,-109,1
10923,5,10923,5,11311.04,7,11726.79,10,10923,5,23,93,-110,0
10923,5,10560,3,11311.04,7,10923,5,10923,5,21,92,-108,0
10923,5,10923,5,11726.79,10,10923,5,10560,3,22,94,-109,0
10560,3,10923,5,11726.79,10,11311.04,7,11311.04,7,21,92,-109,0
10560,3,10923,5,12173.33,13,11311.04,7,10923,5,22,93,-109,0
10923,5,10923,5,11726.79,10,11726.79,10,10923,5,23,91,-109,0
10560,3,10923,5,11726.79,10,11311.04,7,10923,5,22,91,-108,0
10219.69,1,10923,5,11726.79,10,10923,5,10560,3,22,93,-110,0
10923,5,10560,3,12173.33,13,11311.04,7,11311.04,7,22,92,-108,0
10923,5,10560,3,12173.33,13,11311.04,7,11311.04,7,23,93,-110,0
10923,5,10923,5,11726.79,10,10923,5,11311.04,7,23,91,-107,0
10219.69,1,10560,3,11726.79,10,11311.04,7,10560,3,21,91,-110,0
10560,3,10923,5,12173.33,13,,,11311.04,7,24,93,-110,0
10923,5,10923,5,11726.79,10,11311.04,7,11311.04,7,22,93,-111,0
10560,3,10923,5,12173.33,13,11726.79,10,10923,5,23,93,-109,0
10923,5,10923,5,11311.04,7,11311.04,7,11311.04,7,22,93,-108,0
11311.04,7,11726.79,10,12173.33,13,10923,5,11726.79,10,23,93,-110,0
12173.33,13,13173.6,19,13736.25,22,11311.04,7,13736.25,22,23,92,-108,1
13736.25,22,15745.71,34,18425,50,12173.33,13,16549.5,39,22,94,-110,1
16549.5,39,16549.5,39,20769.38,64,16549.5,39,19528.23,57,22,92,-108,1
18425,50,16549.5,39,22176,73,22176,73,20769.38,64,25,93,-109,1
20769.38,64,18425,50,23783.57,82,23783.57,82,22176,73,23,92,-109,1
23783.57,82,18425,50,25638.46,93,25638.46,93,20769.38,64,24,93,-111,1
23783.57,82,19528.23,57,23783.57,82,27802.5,106,23783.57,82,24,91,-108,1
25638.46,93,20769.38,64,27802.5,106,27802.5,106,23783.57,82,25,92,-108,2
23783.57,82,20769.38,64,27802.5,106,30360,122,27802.5,106,24,93,-111,2
23783.57,82,23783.57,82,30360,122,25638.46,93,27802.5,106,26,92,-110,2
25638.46,93,23783.57,82,27802.5,106,27802.5,106,23783.57,82,21,93,-107,2
27802.5,106,25638.46,93,27802.5,106,27802.5,106,27802.5,106,25,94,-107,2
27802.5,106,25638.46,93,27802.5,106,27802.5,106,25638.46,93,24,94,-108,2
25638.46,93,25638.46,93,27802.5,106,27802.5,106,23783.57,82,22,93,-108,2
25638.46,93,27802.5,106,27802.5,106,30360,122,25638.46,93,25,91,-108,2
25638.46,93,27802.5,106,27802.5,106,27802.5,106,25638.46,93,21,93,-107,2
23783.57,82,25638.46,93,27802.5,106,27802.5,106,27802.5,106,24,91,-108,2
23783.57,82,30360,122,27802.5,106,27802.5,106,25638.46,93,23,93,-109,2
22176,73,27802.5,106,25638.46,93,27802.5,106,22176,73,25,92,-109,2
20769.38,64,27802.5,106,19528.23,57,27802.5,106,23783.57,82,23,93,-109,1
16549.5,39,27802.5,106,16549.5,39,27802.5,106,20769.38,64,21,94,-110,1
16549.5,39,27802.5,106,15745.71,34,27802.5,106,22176,73,24,92,-108,1
15015,30,27802.5,106,13173.6,19,27802.5,106,20769.38,64,21,94,-110,1
14347.83,26,27802.5,106,13173.6,19,27802.5,106,19528.23,57,24,92,-110,1
13173.6,19,27802.5,106,12173.33,13,30360,122,17437.89,44,25,92,-109,1
12654.23,15,23783.57,82,11726.79,10,25638.46,93,18425,50,22,93,-110,0
12173.33,13,22176,73,11311.04,7,25638.46,93,16549.5,39,23,93,-107,0
11311.04,7,19528.23,57,11311.04,7,17437.89,44,15015,30,24,95,-110,0
11311.04,7,17437.89,44,11726.79,10,12654.23,15,15015,30,24,93,-110,0
10923,5,15015,30,11311.04,7,12173.33,13,13173.6,19,22,93,-110,0
11726.79,10,15015,30,11726.79,10,11311.04,7,12654.23,15,23,92,-109,0
11311.04,7,13736.25,22,11311.04,7,11311.04,7,12173.33,13,24,92,-108,0
11726.79,10,12654.23,15,10923,5,10923,5,13173.6,19,24,93,-111,0
10923,5,12173.33,13,11311.04,7,11311.04,7,11726.79,10,23,93,-109,0
11311.04,7,11311.04,7,11311.04,7,11726.79,10,11311.04,7,22,92,-110,0
11311.04,7,11726.79,10,11311.04,7,10923,5,11311.04,7,24,93,-111,0
11726.79,10,11726.79,10,11311.04,7,11311.04,7,11311.04,7,21,93,-109,0
11726.79,10,11311.04,7,11311.04,7,11726.79,10,11311.04,7,22,91,-110,0
11311.04,7,11726.79,10,10923,5,11311.04,7,11311.04,7,23,91,-109,0
11311.04,7,10923,5,11311.04,7,11726.79,10,11311.04,7,23,91,-111,0
11311.04,7,11311.04,7,10923,5,11311.04,7,10923,5,22,94,-109,0
11726.79,10,11311.04,7,11726.79,10,11311.04,7,10923,5,23,93,-109,0
11311.04,7,11311.04,7,11311.04,7,11311.04,7,11311.04,7,24,94,-110,0
11311.04,7,10923,5,11726.79,10,11311.04,7,10923,5,22,91,-109,0
11726.79,10,10923,5,11726.79,10,11726.79,10,10923,5,23,93,-108,0
11726.79,10,10923,5,10923,5,11726.79,10,10560,3,22,93,-109,0
11726.79,10,11311.04,7,11311.04,7,11311.04,7,10923,5,24,91,-109,0
12173.33,13,11311.04,7,11311.04,7,11311.04,7,10560,3,22,95,-109,0
12173.33,13,11311.04,7,11311.04,7,11311.04,7,10923,5,21,95,-112,0
12173.33,13,10923,5,11311.04,7,11726.79,10,10923,5,21,93,-110,0
11726.79,10,11726.79,10,14347.83,26,11726.79,10,10923,5,22,93,-111,1
15015,30,15015,30,20769.38,64,11726.79,10,11311.04,7,24,89,-110,1
18425,50,19528.23,57,23783.57,82,11726.79,10,12173.33,13,24,92,-113,1
20769.38,64,22176,73,25638.46,93,16549.5,39,13736.25,22,23,93,-112,1
22176,73,25638.46,93,30360,122,30360,122,15015,30,24,94,-115,2
25638.46,93,30360,122,27802.5,106,27802.5,106,18425,50,24,94,-110,2
25638.46,93,27802.5,106,27802.5,106,27802.5,106,18425,50,21,91,-113,2
27802.5,106,30360,122,30360,122,30360,122,20769.38,64,22,92,-112,2
25638.46,93,30360,122,25638.46,93,30360,122,20769.38,64,26,91,-112,2
27802.5,106,30360,122,30360,122,30360,122,23783.57,82,23,93,-114,2
25638.46,93,33429,140,30360,122,30360,122,22176,73,24,93,-114,2
23783.57,82,33429,140,27802.5,106,30360,122,22176,73,23,94,-112,2
25638.46,93,30360,122,27802.5,106,30360,122,22176,73,23,91,-110,2
25638.46,93,30360,122,27802.5,106,30360,122,23783.57,82,22,93,-112,2
25638.46,93,27802.5,106,27802.5,106,30360,122,22176,73,23,93,-113,2
25638.46,93,30360,122,30360,122,27802.5,106,20769.38,64,23,93,-114,2
27802.5,106,27802.5,106,27802.5,106,15015,30,20769.38,64,23,93,-113,2
25638.46,93,23783.57,82,30360,122,15015,30,22176,73,23,93,-113,2
27802.5,106,19528.23,57,27802.5,106,12173.33,13,20769.38,64,24,93,-111,2
25638.46,93,18425,50,25638.46,93,11726.79,10,19528.23,57,23,94,-112,2
23783.57,82,16549.5,39,30360,122,11726.79,10,17437.89,44,23,92,-112,2
23783.57,82,15745.71,34,27802.5,106,11726.79,10,15015,30,23,93,-111,2
25638.46,93,15015,30,25638.46,93,11311.04,7,13736.25,22,24,91,-113,1
27802.5,106,14347.83,26,23783.57,82,10923,5,13736.25,22,22,92,-112,1
23783.57,82,12654.23,15,15745.71,34,11311.04,7,12173.33,13,22,93,-113,1
20769.38,64,13173.6,19,15015,30,11311.04,7,11311.04,7,21,91,-112,1
18425,50,11726.79,10,13173.6,19,11311.04,7,10923,5,24,94,-112,1
16549.5,39,11311.04,7,12654.23,15,11726.79,10,11311.04,7,22,93,-112,1
16549.5,39,11726.79,10,11726.79,10,11311.04,7,11311.04,7,24,93,-112,1
14347.83,26,11311.04,7,11311.04,7,11311.04,7,11726.79,10,23,92,-112,0
14347.83,26,11311.04,7,10923,5,11726.79,10,11311.04,7,24,94,-112,0
13736.25,22,10923,5,10560,3,11311.04,7,11311.04,7,21,92,-112,0
13173.6,19,11311.04,7,10923,5,11311.04,7,11311.04,7,23,92,-111,0
12654.23,15,10923,5,10923,5,11311.04,7,11311.04,7,21,92,-111,0
12654.23,15,10923,5,10923,5,11726.79,10,10923,5,23,91,-110,0
12173.33,13,10923,5,10923,5,11311.04,7,11311.04,7,21,93,-111,0
12173.33,13,10923,5,10923,5,11726.79,10,11726.79,10,24,93,-111,0
11726.79,10,11311.04,7,10923,5,11726.79,10,11311.04,7,24,92,-111,0
11726.79,10,10923,5,10560,3,11726.79,10,11311.04,7,23,93,-112,0
11311.04,7,11311.04,7,10923,5,11726.79,10,11311.04,7,23,93,-109,0
10923,5,10923,5,11311.04,7,12173.33,13,10923,5,24,92,-112,0
11311.04,7,11311.04,7,10560,3,11726.79,10,11311.04,7,24,93,-111,0
10923,5,11311.04,7,10560,3,11726.79,10,11726.79,10,21,94,-111,0
11311.04,7,11311.04,7,10923,5,12173.33,13,11311.04,7,23,93,-111,0
11311.04,7,10923,5,10923,5,12173.33,13,10923,5,23,94,-112,0
11726.79,10,10923,5,10923,5,12173.33,13,11311.04,7,23,94,-111,0
10923,5,11311.04,7,10560,3,12173.33,13,10923,5,22,91,-110,0
11311.04,7,11311.04,7,10560,3,12173.33,13,11311.04,7,23,92,-111,0
11311.04,7,10923,5,10560,3,12173.33,13,11726.79,10,24,92,-110,0
11311.04,7,11311.04,7,10923,5,11726.79,10,11311.04,7,22,94,-111,0
11311.04,7,12654.23,15,10923,5,11726.79,10,13173.6,19,23,94,-109,0
10923,5,18425,50,10923,5,12173.33,13,15015,30,23,93,-109,0
12654.23,15,22176,73,15745.71,34,11726.79,10,17437.89,44,24,91,-110,1
13173.6,19,27802.5,106,20769.38,64,12173.33,13,17437.89,44,23,92,-111,1
15745.71,34,30360,122,25638.46,93,12173.33,13,17437.89,44,23,93,-110,1
16549.5,39,30360,122,27802.5,106,20769.38,64,19528.23,57,24,94,-109,2
16549.5,39,33429,140,30360,122,27802.5,106,20769.38,64,23,94,-110,2
16549.5,39,33429,140,30360,122,33429,140,20769.38,64,24,94,-111,2
17437.89,44,33429,140,30360,122,30360,122,23783.57,82,24,92,-110,2
18425,50,30360,122,30360,122,33429,140,22176,73,22,92,-112,2
18425,50,37180,163,30360,122,30360,122,23783.57,82,23,93,-111,2
20769.38,64,30360,122,33429,140,37180,163,23783.57,82,23,93,-111,2
20769.38,64,37180,163,23783.57,82,33429,140,23783.57,82,26,92,-111,1
23783.57,82,30360,122,23783.57,82,30360,122,22176,73,24,93,-112,1
23783.57,82,30360,122,22176,73,30360,122,22176,73,23,95,-112,1
23783.57,82,30360,122,15745.71,34,27802.5,106,22176,73,23,92,-111,1
23783.57,82,27802.5,106,13736.25,22,33429,140,22176,73,26,91,-111,1
23783.57,82,27802.5,106,11311.04,7,30360,122,22176,73,24,93,-110,0
23783.57,82,25638.46,93,10560,3,30360,122,22176,73,25,92,-112,0
22176,73,23783.57,82,10560,3,30360,122,22176,73,25,92,-108,0
22176,73,17437.89,44,10560,3,30360,122,23783.57,82,24,92,-109,0
22176,73,16549.5,39,10560,3,33429,140,22176,73,23,94,-111,0
20769.38,64,12654.23,15,10560,3,27802.5,106,23783.57,82,24,92,-109,0
19528.23,57,12173.33,13,10560,3,16549.5,39,22176,73,23,93,-108,0
15745.71,34,11726.79,10,10560,3,14347.83,26,22176,73,25,93,-110,0
14347.83,26,11311.04,7,10923,5,12654.23,15,17437.89,44,22,93,-112,0
13173.6,19,10923,5,10923,5,12173.33,13,15015,30,24,91,-113,0
13173.6,19,10923,5,10560,3,11311.04,7,14347.83,26,24,95,-111,0
12173.33,13,10923,5,10923,5,11311.04,7,12654.23,15,24,94,-111,0
11726.79,10,11311.04,7,10923,5,11311.04,7,12173.33,13,23,91,-109,0
11311.04,7,10923,5,10923,5,11311.04,7,11311.04,7,25,93,-112,0
11311.04,7,10923,5,10923,5,11726.79,10,11726.79,10,25,92,-112,0
10923,5,10923,5,10560,3,11726.79,10,11726.79,10,24,92,-112,0
10923,5,10560,3,10923,5,11311.04,7,11311.04,7,22,93,-111,0
10923,5,10923,5,10560,3,11726.79,10,11311.04,7,23,94,-110,0
11311.04,7,10923,5,11311.04,7,11311.04,7,11311.04,7,24,94,-111,0
11726.79,10,11311.04,7,10560,3,11311.04,7,10923,5,25,92,-108,0
10923,5,10923,5,10923,5,11726.79,10,10923,5,23,91,-109,0
11311.04,7,10923,5,10923,5,11311.04,7,11311.04,7,24,94,-110,0
11311.04,7,10923,5,10923,5,11726.79,10,11726.79,10,23,93,-112,0
10923,5,10923,5,10923,5,11311.04,7,10923,5,25,94,-112,0
10923,5,11311.04,7,10923,5,11726.79,10,10923,5,24,92,-110,0
10923,5,10923,5,10560,3,11726.79,10,10923,5,23,93,-111,0
11311.04,7,10923,5,10923,5,11726.79,10,11311.04,7,25,93,-107,0
11311.04,7,10923,5,10923,5,11726.79,10,11726.79,10,23,94,-111,0
11311.04,7,10560,3,10923,5,11726.79,10,11311.04,7,24,93,-109,0
10923,5,10923,5,10923,5,11726.79,10,11311.04,7,24,91,-110,0
10923,5,10560,3,10923,5,11726.79,10,11311.04,7,23,91,-111,0
11311.04,7,10560,3,10923,5,11726.79,10,11311.04,7,23,92,-110,0
10923,5,10923,5,10923,5,11726.79,10,11726.79,10,22,93,-111,0
11726.79,10,10560,3,10923,5,12173.33,13,11311.04,7,23,92,-111,0
10923,5,14347.83,26,11311.04,7,12173.33,13,11311.04,7,23,93,-113,0
11311.04,7,18425,50,15745.71,34,11311.04,7,11726.79,10,23,93,-111,1
14347.83,26,22176,73,23783.57,82,12173.33,13,13173.6,19,24,94,-110,1
16549.5,39,23783.57,82,25638.46,93,11726.79,10,15745.71,34,23,93,-111,1
20769.38,64,25638.46,93,25638.46,93,11726.79,10,17437.89,44,23,92,-110,1
23783.57,82,27802.5,106,30360,122,11726.79,10,22176,73,26,93,-111,2
23783.57,82,27802.5,106,30360,122,15745.71,34,23783.57,82,26,92,-112,2
23783.57,82,27802.5,106,27802.5,106,22176,73,23783.57,82,25,91,-112,2
23783.57,82,30360,122,30360,122,30360,122,25638.46,93,24,92,-111,2
22176,73,30360,122,27802.5,106,30360,122,23783.57,82,26,90,-110,2
25638.46,93,30360,122,27802.5,106,30360,122,23783.57,82,26,92,-109,2
23783.57,82,30360,122,27802.5,106,33429,140,25638.46,93,26,89,-109,2
22176,73,33429,140,30360,122,30360,122,23783.57,82,25,91,-110,2
23783.57,82,33429,140,30360,122,33429,140,25638.46,93,25,92,-109,2
22176,73,33429,140,27802.5,106,33429,140,25638.46,93,26,92,-109,2
23783.57,82,30360,122,30360,122,30360,122,23783.57,82,25,92,-108,2
22176,73,30360,122,27802.5,106,30360,122,25638.46,93,26,91,-109,2
23783.57,82,37180,163,27802.5,106,27802.5,106,23783.57,82,26,92,-110,2
22176,73,30360,122,27802.5,106,33429,140,25638.46,93,24,91,-110,2
20769.38,64,30360,122,27802.5,106,27802.5,106,25638.46,93,25,92,-112,2
19528.23,57,30360,122,25638.46,93,30360,122,25638.46,93,25,91,-110,2
18425,50,33429,140,25638.46,93,30360,122,25638.46,93,25,93,-112,2
16549.5,39,30360,122,20769.38,64,27802.5,106,25638.46,93,26,92,-111,1
15015,30,30360,122,17437.89,44,23783.57,82,22176,73,25,92,-112,1
15015,30,30360,122,14347.83,26,19528.23,57,17437.89,44,24,91,-110,1
13736.25,22,33429,140,13173.6,19,15745.71,34,14347.83,26,26,92,-111,1
13173.6,19,27802.5,106,12654.23,15,14347.83,26,12654.23,15,25,93,-112,1
12654.23,15,27802.5,106,12654.23,15,12654.23,15,12173.33,13,26,94,-110,1
12173.33,13,20769.38,64,11726.79,10,12173.33,13,11726.79,10,24,93,-112,1
12173.33,13,15745.71,34,10923,5,11726.79,10,11311.04,7,25,93,-110,0
12173.33,13,14347.83,26,10560,3,11311.04,7,11311.04,7,22,92,-112,0
11726.79,10,12654.23,15,10923,5,11311.04,7,11726.79,10,25,93,-111,0
11726.79,10,12173.33,13,10923,5,11726.79,10,11311.04,7,25,90,-112,0
10923,5,11726.79,10,10923,5,11311.04,7,11311.04,7,25,93,-113,0
11311.04,7,11726.79,10,10560,3,11311.04,7,11311.04,7,24,93,-111,0
10923,5,11311.04,7,10923,5,11311.04,7,10923,5,23,93,-113,0
10560,3,11311.04,7,10560,3,10923,5,11311.04,7,24,94,-111,0
10560,3,11311.04,7,11311.04,7,10923,5,11311.04,7,24,93,-110,0
10560,3,11311.04,7,10923,5,10923,5,11726.79,10,22,91,-112,0
11311.04,7,10923,5,10560,3,11311.04,7,11726.79,10,23,94,-112,0
10560,3,11311.04,7,10923,5,11311.04,7,11311.04,7,24,91,-109,0
10923,5,10923,5,11311.04,7,11726.79,10,10923,5,24,92,-109,0
10923,5,10923,5,11311.04,7,10923,5,11726.79,10,25,92,-111,0
10923,5,11311.04,7,11311.04,7,11311.04,7,11311.04,7,25,92,-111,0
10560,3,10923,5,10923,5,11726.79,10,11311.04,7,22,91,-110,0
10560,3,10560,3,11311.04,7,11311.04,7,11726.79,10,23,94,-111,0
10560,3,10923,5,11311.04,7,11311.04,7,11311.04,7,24,93,-111,0
10560,3,10560,3,10560,3,11726.79,10,11311.04,7,25,92,-112,0
10923,5,11311.04,7,10923,5,11726.79,10,11311.04,7,24,93,-111,0
10923,5,11311.04,7,11311.04,7,12173.33,13,11726.79,10,25,92,-110,0
10560,3,10923,5,10923,5,11311.04,7,10923,5,25,92,-111,0
10560,3,10923,5,12173.33,13,11726.79,10,11726.79,10,24,92,-110,1
11311.04,7,13736.25,22,19528.23,57,11726.79,10,11726.79,10,22,93,-111,1
11311.04,7,17437.89,44,25638.46,93,11311.04,7,12654.23,15,24,93,-110,1
11726.79,10,22176,73,27802.5,106,11726.79,10,16549.5,39,24,94,-111,2
12173.33,13,23783.57,82,27802.5,106,11726.79,10,19528.23,57,24,93,-110,2
